rec_id,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,ip_address,employed
R147984,alicia,kimberly,jimenez,f,26,24/3/1994,3  Cypress  Court,Oakleigh  South,3167,VIC,03  9784  9464,jimenez73@gmail.com,130.25.183.124,FALSE
R108463,ronald,ervin,oliveros,m,32,16/1/1988,25  Packard  Street,Larrakeyah,820,NT,08  6530  7340,hnerteqgrr@mail.com.au,29.15.166.171,FALSE
R866711,kevim,irvni,imreihs,m,46,29/7/1074,87  Carpenter  hStreet,St  Maryj,276o,NSW,02  1385  3z32,oamphscohm@hotmail.com,7.20.91.158,FALSE
R196972,twi|a,odm,myesr,f,31,16/4/1089,12  Richmod  Avenue,Colonel  Light  Gardeus,5241,SA,,twilar4@mail.com,195.5.11.127,FALSE
R442287,mariam,michelle,talley,f,30,5/8/1990,22  Remembrance  Avenue,Liverpool,2170,NSW,02  8582  3187,hrnaidjhpg@aol.com,132.253.161.109,FALSE
R171254,daniel,lawrence,denton,m,,27/8/1985,3  Sackville  Street,Kew,3101,VIC,03  7774  8617,denton.daniel@mail.com.au,54.12.105.209,FALSE
R664988,edna,norris,register,f,26,24/6/1994,3  Henderson  Court,Glen  Waverley,3150,VIC,03  7796  6259,spmclqhlgk@aol.com,179.15.79.10,FALSE
R181362,dev0n,georfe,kehler,m,35,28/8/l985,406  Lokan  Road,Albury  Nort,2644,NSW,02  4413  6033,,23.215.253.205,FALSE
R131222,teresa,c,ritter,f,38,22/3/1982,34  Cranbrook  Parade,Rankin  Park,2287,NSW,02  6572  6206,arimdbmsok@mail.com.au,151.141.181.66,FALSE
R134561,jamaine,tremayne,taylor,m,45,20/9/1975,Garretts  Road,Longford,3851,VIC,03  7337  6695,sstirdjalk@mail.com,41.120.216.145,FALSE
R714149,marck,dev:n,spryill,m,53,5/8/1q67,1  Peak6 Street,Bateav  Bay,226|,NSW,,,129.33.69.150,
R693920,sean,kendell,liess,m,33,25/5/1987,Diamond  Valley  Road,Mooloolah,4553,QLD,07  0159  3458,sean71@mail.com.au,23.29.182.188,FALSE
R126057,andrea,frances,burback,f,,23/11/1964,Banker  Road,Humpty  Doo,836,NT,08  4034  4704,andrea56@mail.com.au,20.183.121.5,FALSE
R511748,kevin,j,parker,m,29,23/9/1991,11  Lakkari  Close,Taree,2430,NSW,02  6192  5182,kevin.parker@mail.com,41.254.219.189,FALSE
R147858,alfa,strovd,zinb,f,43,5/7/1q77,719  Pateena  Roat,Longfprd,73o1,TAS,03  28q2  9271,,9.95.80.1,
R765763,betty,ann,foster,f,38,2/7/1982,19  Fawcett  Street,Kyogle,2474,NSW,02  6655  9953,foster.betty@yahoo.com,213.114.212.191,FALSE
R154419,octavia,ethelena,johnson,f,53,10/11/1967,16  Grenache  Avenue,Modbury,5092,SA,08  8943  8754,johnson.octavia@gmail.com,1.17.105.181,FALSE
R161647,thomas,da-ouim,klayner,m,83,12/7/1937,40  Merrilong  Street,Castle  Hill,2154,NSW,02  3332  3259,thomas86@yahoo.com,140.230.171.14,FALSE
R653231,nicholas,paul,sellers,m,-24,15/5/1996,10  Crann  Street,Alice  Springs,870,NT,08  3194  8630,sellers9@gmail.com,239.157.213.199,TRUE
R137682,eddie,burke,campobasso,f,25,24/9/1995,9  Pitcher  Street,Ararat,3377,VIC,03  6061  8934,eddie.campobasso@mail.com.au,10.124.111.93,FALSE
R749002,stefen,patridk,wareen,m,28,27/1/19q2,80  Kelly  Roat,Motbury,5o92,SA,,,66.68.168.138,FALSE
R138132,dorothy,p,robb,f,31,14/11/1989,3  Marsden  Street,Parramatta,2150,NSW,02  6385  4749,robb71@hotmail.com,7.229.182.35,FALSE
R171798,terry,thomas,smith,m,34,10/11/1986,106  Duggan  Street,Black  Hill,3350,VIC,03  9904  4969,terry.smith@aol.com,223.214.222.128,TRUE
R317846,mark,r,snyder,m,28,8/10/1992,95  Baracchi  Crescent,Giralang,2617,ACT,02  5358  7239,snyder.mark@yahoo.com,53.173.75.189,FALSE
R188454,lemuel,thomas,bulow,m,44,12/9/1976,9  MacKie  Avenue,New  Lambton,2305,NSW,02  5249  9234,trkijllcob@aol.com,124.206.133.133,FALSE
R167085,timothy,wayne,cobb,m,33,12/3/1987,12  Palm  Terrace,Yamba,2464,NSW,02  2114  4924,cobb.timothy@gmail.com,143.85.234.222,FALSE
R616974,ricard0,jobn,slae,m,52,28/7/|968,13  Winclarra  Street,Wori,4865,QLD,07  02|0  9676,,1F6.158.6.133,TRUE
R761394,christine,norton,franklin,f,23,16/10/1997,103  Fortescue  Avenue,Seaford,3198,VIC,03  1902  8814,christine4@yahoo.com,20.15.245.210,FALSE
R178806,dennis,alexander,goodnough,m,26,22/10/1994,415  Princes  Highway,Carlton,2218,NSW,02  8218  2430,mqngfgtgal@mail.com.au,227.128.4.128,FALSE
R157046,emijy,guv,nels9n,f,25,29/3/q995,60  H'lckford  Street,Reseahvoir,3o73,VIC,03  24o6  6651,nelson16@9mail.com,145.112.200.208,FALSE
R738433,amidhee,humt,weeksy,m,49,23/12/1q71,183  Bobb:n  Head  Road,Tyrramurra,2054,NSW,02  8563  2901,pidaghakkt@aol.com,231.173.124.52,FALSE
R140018,john,c,sloan,m,37,14/1/1983,Matthew  Flinders  Way,Nhulunbuy,880,NT,08  2417  5970,sloan93@aol.com,242.0.121.96,FALSE
R175433,donna,bare,gref,f,33,23/2/1987,18  Tozer  Street,Keperra,4054,QLD,07  4378  0711,donna.gref@gmail.com,133.126.94.193,FALSE
R122649,sally,godfrey,jackson,f,55,21/9/1965,27  George  Street,Serpentine,3517,VIC,03  6587  2166,plgkgammmi@hotmail.com,208.31.234.190,TRUE
R113502,amy,jo,bell,f,30,15/4/1990,7  George  Crescent,Fannie  Bay,820,NT,08  3746  3130,bell41@mail.com,123.254.75.137,FALSE
R619958,ronalcd,rh,jamispn,m,24,30/12/1q96,25  Symerj  Street,Kamah,2982,ACT,,ronald.jamison@hotiiiail.com,2.192.248.131,FALSE
R194832,john,lamor,whitler,m,30,22/5/1990,40  Union  Street,Subiaco,6008,WA,08  0306  4138,john.whitler@yahoo.com,249.166.48.209,FALSE
R430267,liida,n,wudward,f,17,22/5/2003,59  Sutherlamd  Street,St  Peter5,2054,NSW,02  4877  0699,,114.246.232.178,FALSE
R757436,lou,jo,schnaars,f,36,25/12/1984,45  Gilgandra  Road,North  Bondi,2026,NSW,02  6282  2386,schnaars70@aol.com,83.247.183.120,
R356235,ronald,allan,mitchell,m,22,13/4/1998,48  Sheriff  Street,Ashcroft,2168,NSW,02  1102  3648,mitchell53@gmail.com,21.246.255.220,TRUE
R199342,ralpb,pau|,nichol5,m,39,18/s/1981,43  St0ckyard  Circuit,Wingharn,2229,NSW,02  0405  o246,ralph11@ma'll.com,55.158.241.246,
R244952,jullus,treamyne,wels,m,-18,29/6/w002,53  Verulam  Road,Lambon,z299,NSW,02  z483  9101,,82.138.8.107,FALSE
R147610,montriece,g,tripp,f,39,25/2/1981,14  Kipling  Street,Moorooka,4105,QLD,07  3834  5971,bihlmgmokq@mail.com,159.11.118.133,FALSE
R421700,wilbeaht,t,andetson,m,,10/1p/1960,11  Henley  Beach  Roat,Mile  Ent,503l,SA,08  2184  168u,anders0n60@mail.com,247.102.155.121,FALSE
R151574,venice,lawson,carroll,f,44,10/3/1976,6  Caramar  Drive,Oakleigh  South,3167,VIC,03  3617  9978,venice.carroll@gmail.com,176.125.129.93,FALSE
R117510,aliesha,ann,huneycutt,f,,26/7/1976,8  Decker  Place,Fadden,2904,ACT,02  0266  7169,huneycutt.aliesha@hotmail.com,13.248.198.242,FALSE
R181241,ronald,louis,clinkscales,m,34,18/10/1986,30  Hillside  Gardens  Road,Alice  Springs,870,NT,08  4481  6715,clinkscales56@yahoo.com,154.223.55.198,
R143175,kerron,ann,holley-johnson,f,31,15/7/1989,1  Lynch  Close,Epping,3076,VIC,03  8400  9268,kerron33@mail.com,32.230.147.203,FALSE
R147170,kathleen,f,wadford,f,32,23/11/1988,11  Monteath  Avenue,Hawthorn  East,3123,VIC,03  1568  8383,ajobnijjsi@mail.com,9.180.12.165,FALSE
R589983,faye,ruthine,hamilton,f,31,21/4/1989,2  Spyglass  Place,Oxley,4075,QLD,07  8906  6743,hamilton65@mail.com.au,71.24.127.232,FALSE
R794648,andrevv,evasn,randal,m,,18/2/|983,97  Gloucester  Ctescent,Shoawater,6164,WA,08  1387  0241,randall77@a0l.com,152.104.72.115,FALSE
R253614,jojn,escurfrea,mccars0n,m,27,19/6/l993,5  Les  Avenue,Umisa,22s7,NSW,,john98@gmaio.com,168.51.38.150,FALSE
R155145,antbony,rl,artleym,m,,30/11/1i78,2q  Murranar  Road,Towraclgi,2510,NSW,02  3970  9924,ftemmksfmcl@yahoo.com,162.172.203.20T,FALSE
R114711,curt:s,rau,canauan,m,21,6/12/1899,18  Daphrie  Street,Wynyard  Eas6,732s,TAS,03  75i3  6744,canavan7g@yahoo.com,159.96.225.c2,FALSE
R188713,alexandrovitch,reginald,elders,m,18,17/1/2002,11  Lydia  Court,Torquay,3228,VIC,03  0636  4842,elders36@hotmail.com,14.59.0.119,FALSE
R258159,james,ross,fisher,m,39,2/12/1981,2  Jenkins  Street,Charlton,3525,VIC,03  5766  4826,ashckbddkk@hotmail.com,194.250.136.204,
R188504,kend,rpbert,kimds,m,-44,26/8/1q76,1  Sergesnts  Lane,St  Leonarcls,2055,NSW,,kimed8@mail.com,,FALSE
R227240,najin,dre3s,partom,m,24,11/3/2996,Dukex  Road,Wagga  W gga,2653,NSW,,parton.najih@botmail.com,200.220.162.119,
R177699,bettu,bumgarnbr,pennuy,f,24,11/5/l996,47  Rodly  Avenue,Penrit,27s0,NSW,02  7630  o840,,17.166.63.136,
R132221,n3llie,d,vletcher,f,40,19/4/1989,71  Elthan  Street,Gladezville,2l11,NSW,,fletcher.nellie@mwil.com.au,251.6.221.104,
R119122,brenda,c,bourgeois,f,25,8/4/1995,41  High  Street,Kensington,5068,SA,08  1511  0778,brenda79@gmail.com,242.45.196.152,TRUE
R172642,deniwe,janinedav'lla,engstom,f,26,26/4/l994,2  Kirkvvood  Street,Mafgate,401q,QLD,07  353z  0674,denise79@gnail.com,164.152.46.76,FALSE
R883288,robert,r,thomas,m,14,9/6/2006,66  Linwood  Street,Maryville,2293,NSW,02  9859  0461,robert80@mail.com.au,236.106.250.126,FALSE
R914589,zohn,etward,saccarcli,m,38,7/12/1q82,36  Midchell  Street,Ardrlss,61s3,WA,,saccardi7@hitmail.com,179.49.106.123,FALSE
R855842,james,t,dickerson,m,57,26/1/1963,20  Cliffside  Court,Alice  Springs,870,NT,08  5332  8936,dickerson27@gmail.com,203.97.22.135,FALSE
R836513,martha,kay,raymond,f,24,29/10/1996,,Meander,7304,TAS,03  7055  6263,martha.raymond@mail.com.au,211.41.213.199,FALSE
R109447,carol,haynes,kight,f,55,3/12/1965,80  Esplanade  Street,Point  Turton,5575,SA,08  2226  9858,sgtpkpjbtt@yahoo.com,70.25.202.106,FALSE
R289975,gauhra,porder,smjth,f,32,30/6/1989,4  Beakonsfield  Road,Briar  Hiol,3089,VIC,,,79.116.234.146,
R926765,jamed,paui,phiger,m,,9/5/19o3,2  Applebrery  Place,Rin9wood  North,313q,VIC,,phifer4g@mail.com.au,153.189.188.159,FALSE
R635856,sandra,l,versaggio,f,-37,15/4/1983,44  Lambert  Street,Kangaroo  Point,4169,QLD,07  2311  6531,versaggio.sandra@hotmail.com,208.192.192.221,FALSE
R985752,mattyew,eugeme,ckoman,m,22,23/1/199u,54  Dorstet  Drive,St Ives,2o75,NSW,o2  1813  4863,matthew91@h0tmail.com,181.44.23.64,TRUE
R435939,abdul,cleveland,barker,m,22,14/6/1998,28  Gateway  Street,Wynnum  West,4178,QLD,07  5509  3605,abdul71@hotmail.com,89.241.102.166,FALSE
R947924,ricard,kennet,robinsori,m,24,4/7/1896,27  Maahtin  Street,Ballia,2468,NSW,02  2411  s800,robinson97@a0l.com,88.165.12.228,FALSE
R150072,janes,mckoy,rav,m,,27/5/198q,7  Sommers  Sdreet,Condrr,2902,ACT,,,207.51.13.218,
R698341,bobby,keith,russell,m,12,4/10/2008,88  Wilmington  Street,Ayr,4807,QLD,07  2574  6254,russell.bobby@aol.com,13.21.145.236,FALSE
R893460,amy,vandyke,mebane,f,34,4/9/1986,100  Hume  Street,Greensborough,3088,VIC,03  6935  3335,mebane15@mail.com,93.252.52.127,TRUE
R195972,gregory,alphonse,mcloughlin,m,25,2/7/1995,39  Kunipipi  Street,St  Clair,2759,NSW,02  1326  7530,gregory.mcloughlin@yahoo.com,97.215.247.95,TRUE
R334455,Mar-06,nyr,riddile,f,54,20/7/1956,14  Reust  Court,Alice  Sprlngs,670,NT,08  205q  8999,riddle92@aoo.com,36.2.128.12,FALSE
R180602,christopher,anderson,adams,m,38,18/8/1982,2  Amanda  Place,Frankston,3199,VIC,03  2390  0413,christopher.adams@mail.com,132.6.152.13,FALSE
R184804,rov,henby,ba|dwin,m,69,24/9/1o51,90  Smallan  Street,Bulimha,4181,QLD,07  1639  8034,baldwin31@mail.cim.au,25.252.170.155,FALSE
R446074,diannna,amamda,mitchelk,f,33,z6/8/1987,36  Phillps  Street,Dianalla,6050,WA,,mitchejl.dianna@yahoo.com,51.171.147.19Y,TRUE
R149276,david,clinton,griffin,m,48,5/8/1972,123  Harold  Street,West  End,4810,QLD,07  4561  3655,griffin92@aol.com,13.154.105.225,FALSE
R125662,matthew,oliver,manson,m,,26/1/1984,12  Hickory  Place,Calamvale,4116,QLD,07  6147  0852,matthew.manson@aol.com,47.170.109.154,TRUE
R172977,mary,elizabeth,baldwin,f,32,18/12/1988,7  Chestnut  Street,Cremorne,3121,VIC,03  0854  6974,oomjrpncoh@mail.com,9.42.2L4.162,FALSE
R833873,mart,francestca,dibckinson,f,42,3/7/1g78,20  Comptoh  Street,Reservir,3573,VIC,03  g620  5488,dickinsori87@yahoo.com,229.99.244.80,FALSE
R150724,darris,c,parker,m,33,5/10/1987,8  Caroline  Street,Woody  Point,4019,QLD,07  8034  6644,darris22@hotmail.com,109.131.9.76,FALSE
R413568,erjca,la5he,crasford,f,35,21/q2/1985,32  Thistlwton  Drive,Burrull  Lake,2537,NSW,02  5934  2871,crawford76@mail.c0m.au,149.57.122.165,FALSE
R565343,waynetta,p,bowden,f,35,4/4/1985,Bradbury  Road,Mylor,5153,SA,08  9689  9189,cpcmpjcbfq@hotmail.com,213.212.197.140,FALSE
R151499,jonn,adolphuz,campbeol,m,26,7/10/1q94,Tarrawamna,Kikoiar,266g,NSW,02  3621  3635,campbell50@nail.com.au,3.224.176.91,FALSE
R628824,martha,houston,gadsden,f,32,19/3/1988,15  Andrews  Street,Watson,2602,ACT,02  8009  8197,martha20@mail.com,23.37.71.214,FALSE
R109020,brry,alen,dolrnan,m,40,26/8/1980,4  Howley  Couaht,Hovvrah,7019,TAS,,dolmanq0@mail.com.au,140.36.201.163,FALSE
R428533,arry,martienz,gallkmore,m,32,10/9/1o88,31  Kimpton  Stfeet,Rokdale,2z16,NSW,,gatfhhnmao@yahoo.fom,248.32.18.28,FALSE
R364362,atam,joh,mcriamee,m,30,16/10/1g90,Per4ntie  Road,Noonama,838,NT,08  0201  7i47,,81.75.93.138,FALSE
R215567,wayme,buxton,arfield,m,25,9/12/19q5,930  D0ncaster  Road,Donkaster,3103,VIC,03  8249  o856,warfield6g@mail.com,108.61.164.199,
R120152,lisa,louann,graul,f,28,16/9/1992,,Elmore,3558,VIC,03  0835  1715,lisa75@yahoo.com,149.95.15.28,FALSE
R983672,nandy,marcuos,moris,f,,5/z/1975,110  Fergus  R0ad,Queanbevan,262o,NSW,02  4859  53l1,,188.154.47.169,TRUE
R263496,danielel,mari,walson,f,35,14/7/l985,Church  Sdreet,Learmonh,33s2,VIC,03  363q  1754,danielle.waoston@yahoo.com,37.97.251.254,FALSE
R135556,michwel,hakwuah,klenn,m,31,19/8/1889,82  Undercliff   Street,Neutrql  Bay,208q,NSW,02  6146  5842,glenn83@aoo.com,211.245.11.214,TRUE
R738005,stephen,ferrer,jones,m,58,9/5/1962,69  Pildappa  Avenue,Park  Holme,5043,SA,08  3165  8223,stephen100@gmail.com,180.246.71.193,
R192594,michael,bill,wegner,m,31,16/12/1989,178  Edinburgh  Road,Castlecrag,2068,NSW,02  3793  9725,wegner.michael@mail.com,170.8.46.227,FALSE
R133510,charles,lester,dial,m,35,11/6/1985,Thames  Promenade,Chelsea  Heights,3196,VIC,03  0800  9221,jtaqdacnfd@hotmail.com,187.118.176.240,FALSE
R290640,william,ray,wigglesworth,m,20,20/10/2000,120  The  Entrance  Road  Woodport  Retirement,Erina,2250,NSW,02  0037  0199,william49@aol.com,107.182.153.133,FALSE
R188707,jennifer,overbury,deloatch,f,31,9/11/1989,15  Mark  Place,Mardi,2259,NSW,02  8995  3941,jennifer.deloatch@hotmail.com,54.134.5.242,
R113519,katryn,brokc,drakeforcl,f,24,12/3/2996,1h9  Federation  Drive,Hijlcrest,41l8,QLD,07  99|2  8295,drakeford.mathryn@yahoo.com,225.180.245.38,FALSE
R104940,h,mead,johnson,m,35,24/11/1985,26  Teroma  Street,The  Gap,4061,QLD,07  2087  1562,johnson.h@mail.com.au,219.92.99.15,TRUE
R574705,randy,mac,hladiuk,m,39,6/11/1981,111  Crittenden  Road,Findon,5023,SA,08  6769  6359,bpqrqetlse@mail.com.au,18.1.22.36,FALSE
R785143,waiter,claytom,piepenb5ing,m,34,24/8/1886,13  Stirlving  Street,Ke,3104,VIC,03  99z9  4603,waltef28@yahoo.com,117.85.11.191,FALSE
R775295,timotny,lloycl,mcgsrry,m,39,24/12/1o81,156  Pat8erson  Road,Moorapbin,318q,VIC,03  886q  8018,mcgarry.timotby@hotmail.com,175.143.210.113,
R160827,elizabeth,parrish,tackett,f,26,19/5/1994,1  Wride  Street,Maroubra,2035,NSW,02  7540  7301,tackett50@gmail.com,248.184.31.43,FALSE
R539235,clarejce,caneron,hampdon,m,33,30/q0/1987,15  Pionrer  Drive,Raceviewt,43o5,QLD,07  1025  95|2,,226.91.219.222,FALSE
R286464,lula,boyce,keeter,f,30,20/11/1990,1068  Koonwarra  Street,Albury  North,2640,NSW,02  4795  6488,keeter.lula@hotmail.com,50.113.250.85,FALSE
R126502,matthew,henry,carpenter,m,39,13/2/1981,140  Forrest  Street,Peppermint  Grove,6011,WA,08  2626  9863,matthew39@mail.com,13.98.168.190,FALSE
R565495,alari,ja7,greeri,m,36,28/2/198q,20  Lewis  Sotreet,Thornpury,307l,VIC,03  9g16  1360,,40.198.22.188,
R706173,demauier,shewood,mon4oe,m,42,3/8/1968,3  Sas1a  Court,Hallan,3804,VIC,03  2432  393q,demaurier.monroe@gmail.corn,194.100.11.216,FALSE
R498657,brittany,alice,godwin,f,,3/12/1978,41  Transit  Way,Mullaloo,6027,WA,08  8750  4612,godwin.brittany@mail.com.au,63.41.35.177,FALSE
R469434,paige,bates,lewis,f,21,9/3/1999,29  Glencoe  Street,Bendigo,3550,VIC,03  4663  5632,lewis78@yahoo.com,243.84.220.181,
R261542,allison,m,pavlowsky,f,37,18/9/1983,125  Rothery  Street,Bellambi,2518,NSW,02  3863  9172,pempsbqegl@gmail.com,27.100.67.176,FALSE
R852221,dougla,shaneks,meatows,m,41,24/8/197g,12  Rudsell  Street,Gosfort  East,2258,NSW,,meadows.douglas@mail.c0m,83.249.58.211,FALSE
R339306,mickev,reij,sandr,m,52,16/8/|968,9  Gurubun  Cloze,Ngunnaeal,29l3,ACT,,sandor.m:ckey@yahoo.com,48.140.250.24,FALSE
R665607,rexn,howardl,mnasoori,m,34,l/7/1986,34  Sali5bury  Avenue,Morphet5  Vale,516z,SA,08  617p  3430,red.mansoori@mail.com.au,237.43.221.247,FALSE
R813444,matthe,clarenke,haywortb,m,29,17/9/1q91,104  Bakfour  Road,Roste  Bay,20z9,NSW,02  9264  3799,,90.52.142.115,FALSE
R173133,jaaes,levo,ogreri,m,21,20/3/19g9,65  Keppel  Aven1e,Gladst9ne,468o,QLD,07  5395  0213,jame575@yahoo.com,242.255.156.16,FALSE
R110571,joyce,elizabeth,ezzell,f,39,25/7/1981,8  Chisholm  Crescent,Seymour,3660,VIC,03  2583  9215,ezzell16@mail.com.au,149.219.30.77,FALSE
R154057,ksihya,germah,broocks,f,36,1/12/2984,24  Tooral  Avenue,Lenah  Vailey,7028,TAS,03  0068  3678,,90.225.79.56,FALSE
R164661,roland,dwight,browne,m,39,16/4/1981,33  Farina  Drive,Yokine,6060,WA,08  2625  6939,tdsbinkdsi@mail.com,178.28.142.215,FALSE
R200412,vanesxa,nicooe,elpe,f,,11/2/1995,88  Brun6swick  Road,Brunswkck,3o56,VIC,,vanesaa91@gmail.com,213.31.152.38,FALSE
R531190,bonni,jear,paahks,f,32,27/y/1988,395  Beenligh  Road,Sunnybank  Hiljs,4l09,QLD,07  8383  2s86,bonnieq5@aol.com,59.101.170.22,FALSE
R105583,jadana,baldwin,griffin,f,,2/9/1990,1  Potters  Road,Gympie,4570,QLD,07  9969  8278,jadana.griffin@mail.com.au,201.175.29.180,FALSE
R341138,stevie,herman,gross,m,26,31/1/1994,40  Clingin  Street,Reservoir,3073,VIC,03  9894  6681,stevie42@aol.com,50.88.19.64,
R135484,sharon,southard,pounds,f,56,14/10/1964,39  Ronald  Avenue,Morang  South,3752,VIC,03  7881  8394,pounds.sharon@aol.com,183.97.61.122,TRUE
R360659,mark,james,anderson,m,27,21/8/1993,91  Nhill  Road,Dimboola,3414,VIC,03  1841  6702,mark72@mail.com.au,55.22.98.38,TRUE
R188697,linda,padgett,rowe,f,32,7/10/1988,191  Sun  Valley  Road,Gladstone,4680,QLD,07  8159  9207,rowe27@aol.com,148.118.189.216,FALSE
R325299,ropert,gerie,coope,m,87,10/7/|933,26  Murrwy  Street,Harrijgton,2437,NSW,,,160.51.213.48,FALSE
R158348,lenore,sides,woodie,f,25,13/10/1995,353  Tjala  Place,Yulara,872,NT,08  4827  8136,lenore.woodie@gmail.com,99.216.11.25,FALSE
R972595,erok,b|ake,novwk,m,36,30/5/l984,5  Evand  Street,Brunswikc,3o56,VIC,03  8357  6674,erik.riovak@mail.com,40.160.36.86,FALSE
R270169,marlana,lynn,potter,f,36,29/7/1984,2  Huon  Crescent,Runaway  Bay,4216,QLD,07  4043  2476,potter.marlana@aol.com,210.149.139.163,FALSE
R358948,pietro,michael,courtwright,m,23,5/8/1997,19  Weerona  Street,Berkeley,2506,NSW,02  6451  7761,courtwright.pietro@mail.com,208.29.159.39,FALSE
R159071,cicero,gardner,tshiunza,m,20,3/2/2000,2  Merilyn  Way,Frankston,3199,VIC,03  5870  8291,tshiunza66@aol.com,38.189.11.193,
R238529,sohn,ra5ean,hatr,m,50,7/9/l970,11  Golfhouse  Lanr,Lancefild,343s,VIC,03  385z  8963,jobn58@yahoo.com,174.13.25.170,
R184528,robinet,mary,arsena,f,33,22/9/1987,5  Timothy  Court,Templestowe,3106,VIC,03  7976  4525,sqofadcqrf@gmail.com,32.8.184.117,FALSE
R503130,alqn,scodt,lynm,m,22,27/2/1098,22  Severn  Syreet,Balwyn  zNorth,3154,VIC,03  5z04  9177,alan57@aoi.com,49.154.246.49,FALSE
R591983,doroty,elizatbeth,shapir,f,33,20/11/198u,26  Coogee  Rosd,Point  Claar,22s0,NSW,02  i637  3700,,72.111.49.108,FALSE
R117778,sha'keely,j,maddex,f,27,8/8/1993,8  Denham  Drive,Valley  View,5093,SA,08  6508  0363,maddex.sha'keely@mail.com,234.58.75.229,FALSE
R726194,glen,valentine,hirani,m,27,2/8/1993,12  Fairbank  Way,View  Bank,3084,VIC,03  2517  5239,glen.hirani@gmail.com,10.156.241.12,FALSE
R400972,claire,denise,moody,f,-20,6/2/2000,39  Elizabeth  Street,Acacia  Ridge,4110,QLD,07  4724  4072,claire.moody@aol.com,162.27.138.136,FALSE
R950077,sngela,kave,bootn,f,42,14/10/l978,24  Shirl  Way,Hamerzley,6026,WA,08  4248  6s66,jfipessxhp@aol.com,237.109.41.113,FALSE
R454593,emilv,3,huntef,f,29,11/9/1q91,34  Chapei  Street,Roc1<dale,2211,NSW,02  8q03  3037,emily.hunter@ail.com,36.157.93.221,
R161969,david,jerry,oerke,m,,24/11/1979,Zimmin  Drive,Katherine,850,NT,08  1868  2913,oerke12@gmail.com,55.198.33.174,FALSE
R864711,robert,carroll,mclain,m,30,12/12/1990,101  Bowen  Street,Spring  Hill,4000,QLD,07  9945  1905,gaentshsor@mail.com,201.198.106.240,FALSE
R940933,nevin,gaskins,weistart,f,25,1/1/1995,806  River  Heads  Road,River  Heads,4655,QLD,07  3743  3933,weistart.nevin@aol.com,90.111.140.6,
R189009,gloria,belinda,padgett,f,,16/5/1976,6  Douglas  Street,Walla  Walla,2659,NSW,02  4033  3188,seqjkhbmtt@mail.com.au,7.169.15.128,FALSE
R104394,geneva,robertson,clark,f,24,31/10/1996,Florina  Road,Katherine,850,NT,08  1725  5559,clark.geneva@gmail.com,45.50.228.141,FALSE
R196439,bridgette,m,walker,f,24,2/8/1996,,Marrabel,5413,SA,08  4872  5428,bridgette55@hotmail.com,,FALSE
R324853,elizabeth,parker,letcher,f,25,14/11/1995,12  Glen  Street,Milsons  Point,2061,NSW,02  1881  5867,elizabeth.letcher@hotmail.com,r15.55.212.154,FALSE
R464631,kathleeri,n,mcceaw,f,53,23/l2/1967,120  Perocse  Road,Randwixk,2037,NSW,,mccraw.kathleen@yahoo.c0m,189.166.70.248,TRUE
R792748,headh,lestr,prike,m,37,1/4/19u3,6  Campell  Street,Oatlandj,712o,TAS,03  0574  z937,,148.90.16.146,FALSE
R101042,michael,gray,carson,m,32,2/6/1988,15  Lakewood  Drive,Knoxfield,3180,VIC,03  0366  4087,michael.carson@mail.com,38.65.208.16,FALSE
R155954,gramt,rufust,coblents,m,33,1/0/1987,13  Hwley  Crescent,Ariula,862,NT,08  1013  7563,grant6@ma8l.com,224.244.235.158,FALSE
R176827,bremda,cw,turner-haymorid,f,37,9/2/19i3,21  Rowel  Street,Bat ery  Hill,455l,QLD,,,39.1.67.21,FALSE
R100280,brycm,eubene,tryszynd,m,30,9/8/2990,Rye  Park  R0ad,Boirowa,2581,NSW,02  5417  7352,tryszyn.bruce@yahoo.com,201.85.180.241,FALSE
R236793,claea,nixole,wiliiams,f,41,15/12/q979,86  Main  Stre3t,Gembrok,3781,VIC,03  8444  6|07,heseraq4lq@aol.com,237.51.193.33,FALSE
R433538,dael,jame5,carterh,m,30,17/1/1q90,3z  Highview  Drive,Moorooobark,3135,VIC,,,246.41.215.172,FALSE
R586046,leila,s,mayhew,f,85,26/11/1935,3  Fairway  Drive,Driver,830,NT,08  2020  0046,mayhew13@hotmail.com,62.238.48.128,
R109784,sames,aveiy,zholar,m,27,20/6/1g93,17  Central  Par1<  Road,Ma|vern  East,31q8,VIC,03  4772  336s,sholar89@yahoo.c0m,233.43.251.143,FALSE
R159120,garland,alan,weeks,m,35,14/10/1985,53  Grevillea  Circuit,Nightcliff,810,NT,08  6715  8404,garland24@gmail.com,149.157.114.68,FALSE
